date,tqqq,qqq,bil
2022-07-19,13.5602636337,291.1053161621,77.1112442017
2022-07-20,14.2416095734,295.7213134766,77.1112442017
2022-07-21,14.8467264175,299.9663391113,77.1365280151
2022-07-22,14.0700836182,294.7062988281,77.1449890137
2022-07-25,13.8604383469,293.0278625488,77.1365280151
2022-07-26,13.0218553543,287.2701416016,77.1365280151
2022-07-27,14.6466093063,299.4100952148,77.1365280151
2022-07-28,15.0659017563,302.3377685547,77.1449890137
2022-07-29,15.8949594498,307.8515014648,77.1534500122
2022-08-01,15.8711290359,307.6660461426,77.1593017578
2022-08-02,15.7234258652,306.7486572266,77.1677551270
2022-08-03,16.9813022614,315.1022949219,77.1593017578
2022-08-04,17.2242965698,316.5758056641,77.1762390137
2022-08-05,16.8145389557,313.9897766113,77.1930999756
2022-08-08,16.6430110931,312.9748535156,77.2015457153
2022-08-09,16.0712509155,309.4323730469,77.1930999756
2022-08-10,17.3910617828,318.0689697266,77.2015457153
2022-08-11,17.1290054321,316.2635498047,77.2015457153
2022-08-12,18.0962314606,322.4214477539,77.2184143066
2022-08-15,18.5298175812,325.0270385742,77.2100143433
2022-08-16,18.4107036591,324.2658081055,77.2184143066
2022-08-17,17.7722358704,320.5671386719,77.2184143066
2022-08-18,17.8913497925,321.3381347656,77.2521820068
2022-08-19,16.8431243896,315.0729370117,77.2521820068
2022-08-22,15.5185451508,306.7780151367,77.2606430054
2022-08-23,15.4661331177,306.5242309570,77.2437591553
2022-08-24,15.5852499008,307.4123229980,77.2690963745
2022-08-25,16.4047756195,312.8479614258,77.2775497437
2022-08-26,14.4083738327,300.0249328613,77.2775497437
2022-08-29,13.9652605057,297.0679931641,77.2775497437
2022-08-30,13.4983224869,293.7597351074,77.2859954834
2022-08-31,13.2505588531,292.0519409180,77.3028640747
2022-09-01,13.2648534775,292.1787414551,77.3189392090
2022-09-02,12.7121505737,288.0508422852,77.3274154663
2022-09-06,12.4215059280,285.9819030762,77.3274154663
2022-09-07,13.1552648544,291.7591857910,77.3358306885
2022-09-08,13.3696775436,293.2718811035,77.3527526855
2022-09-09,14.2177858353,299.6832885742,77.3527526855
2022-09-12,14.7371397018,303.2453308105,77.3443222046
2022-09-13,12.3119192123,286.6163024902,77.3612213135
2022-09-14,12.5882711411,288.8901062012,77.3612213135
2022-09-15,11.9545688629,284.0790710449,77.3865890503
2022-09-16,11.7210998535,282.3418884277,77.3865890503
2022-09-19,12.0022163391,284.5406188965,77.3865890503
2022-09-20,11.7163352966,282.2725219727,77.3781204224
2022-09-21,11.0731029510,277.2182006836,77.3950653076
2022-09-22,10.6633424759,273.8061828613,77.4288864136
2022-09-23,10.1535215378,269.3480834961,77.4288864136
2022-09-26,10.0153455734,268.2336425781,77.4119644165
2022-09-27,10.0248765945,268.3413085938,77.4373550415
2022-09-28,10.6109304428,273.6791076660,77.4458007812
2022-09-29,9.7151699066,265.7896118164,77.4626770020
2022-09-30,9.2053518295,261.2827148438,77.4626770020
2022-10-03,9.8438158035,267.4124145508,77.4415130615
2022-10-04,10.7586364746,275.8200988770,77.4669189453
2022-10-05,10.7586364746,275.6735534668,77.4669189453
2022-10-06,10.4870471954,273.5031738281,77.4838867188
2022-10-07,9.2911148071,263.0816040039,77.4838867188
2022-10-10,9.0004701614,260.4517822266,77.4923553467
2022-10-11,8.6431188583,256.8735961914,77.4923553467
2022-10-12,8.6240615845,256.7855834961,77.4923553467
2022-10-13,9.2005863190,262.8078308105,77.5177764893
2022-10-14,8.3715324402,254.9085083008,77.5177764893
2022-10-17,9.1958208084,263.3259887695,77.5177764893
2022-10-18,9.4245262146,265.4083251953,77.5177764893
2022-10-19,9.3101739883,264.4404602051,77.5177764893
2022-10-20,9.1529407501,263.0912170410,77.5516738892
2022-10-21,9.8009357452,269.2602539062,77.5601119995
2022-10-24,10.1344642639,272.2224731445,77.5516738892
2022-10-25,10.7443408966,277.8536071777,77.5516738892
2022-10-26,10.0344047546,271.7140502930,77.5686111450
2022-10-27,9.4817018509,266.7672424316,77.5939941406
2022-10-28,10.3393449783,274.9305114746,77.5855255127
2022-10-31,9.9819955826,271.7336120605,77.5855255127
2022-11-01,9.6722888947,268.9571228027,77.5923233032
2022-11-02,8.6717081070,259.7380981445,77.6177749634
2022-11-03,8.1714153290,254.6641387939,77.6432647705
2022-11-04,8.5525913239,258.7604064941,77.6602554321
2022-11-07,8.8241758347,261.6052551270,77.6517562866
2022-11-08,9.0147647858,263.5117187500,77.6602554321
2022-11-09,8.3858261108,257.4308166504,77.7027130127
2022-11-10,10.2202281952,276.4262390137,77.7111740112
2022-11-11,10.8015174866,281.5197448730,77.7027130127
2022-11-14,10.5156354904,279.0561218262,77.7027130127
2022-11-15,10.9396915436,282.9177856445,77.7196884155
2022-11-16,10.4965782166,279.0561218262,77.7281646729
2022-11-17,10.4155778885,278.4402465820,77.7536315918
2022-11-18,10.4060478210,278.4499206543,77.7536315918
2022-11-21,10.0915803909,275.5854797363,77.7621383667
2022-11-22,10.5156354904,279.5547180176,77.7791442871
2022-11-23,10.8301057816,282.3605346680,77.7960815430
2022-11-25,10.6061658859,280.5029602051,77.7960815430
2022-11-28,10.1392278671,276.3871459961,77.8045806885
2022-11-29,9.8962287903,274.2949829102,77.8300170898
2022-11-30,11.2255725861,286.7989196777,77.8300170898
2022-12-01,11.2875146866,287.1509094238,77.8471145630
2022-12-02,11.1541004181,286.0070190430,77.8555755615
2022-12-05,10.5918712616,281.2069091797,77.8640975952
2022-12-06,9.9200496674,275.3801879883,77.8896408081
2022-12-07,9.8009357452,274.2559204102,77.8896408081
2022-12-08,10.1487579346,277.5017089844,77.9407196045
2022-12-09,9.9534044266,275.7322387695,77.9322204590
2022-12-12,10.3155202866,279.1929626465,77.9407196045
2022-12-13,10.6395187378,282.1943664551,77.9407196045
2022-12-14,10.3869915009,280.1021118164,77.9663009644
2022-12-15,9.3578205109,270.6973876953,77.9833221436
2022-12-16,9.0814714432,268.1163635254,77.9833221436
2022-12-19,8.7050590515,264.3483581543,77.9927139282
2022-12-20,8.6669454575,264.1425781250,78.0012588501
2022-12-21,9.0433521271,267.9743041992,78.0098114014
2022-12-22,8.4006137848,261.4182434082,78.0610046387
2022-12-23,8.4245615005,262.0061950684,78.0610046387
2022-12-27,8.0653543472,258.3019409180,78.0610046387
2022-12-28,7.7396779060,254.8916473389,78.0866241455
2022-12-29,8.2856683731,261.1046447754,78.1207885742
2022-12-30,8.2856683731,260.9478149414,78.1122665405
2023-01-03,8.0988807678,259.1838378906,78.1207885742
2023-01-04,8.2234058380,260.4186706543,78.1122665405
2023-01-05,7.8354649544,256.3419799805,78.1378784180
2023-01-06,8.4485082626,263.4173889160,78.1293411255
2023-01-09,8.6257162094,265.1225585938,78.1464233398
2023-01-10,8.8556070328,267.3666076660,78.1378784180
2023-01-11,9.2962331772,271.9921264648,78.1378784180
2023-01-12,9.4399147034,273.4620666504,78.1976776123
2023-01-13,9.6267023087,275.3436889648,78.2061996460
2023-01-17,9.6793842316,275.9022827148,78.2061996460
2023-01-18,9.3201789856,272.3155822754,78.2147445679
2023-01-19,9.0280265808,269.6402587891,78.2489013672
2023-01-20,9.7655925751,277.0194091797,78.2574462891
2023-01-23,10.4073734283,283.1736755371,78.2574462891
2023-01-24,10.3451128006,282.5955200195,78.2659683228
2023-01-25,10.2684841156,281.9683227539,78.2745208740
2023-01-26,10.8623685837,287.4659423828,78.3171997070
2023-01-27,11.1736812592,290.3275146484,78.3257522583
2023-01-30,10.5031614304,284.4574890137,78.3257522583
2023-01-31,10.9725217819,288.7203063965,78.3342971802
2023-02-01,11.6813545227,294.8942260742,78.3394393921
2023-02-02,12.8882846832,305.4779357910,78.3737258911
2023-02-03,12.2225580215,300.0488891602,78.3908615112
2023-02-06,11.9112462997,297.5106811523,78.3994445801
2023-02-07,12.6488132477,303.6747436523,78.4079971313
2023-02-08,11.9687204361,298.2750854492,78.4079971313
2023-02-09,11.6478309631,295.6389770508,78.4337234497
2023-02-10,11.4083585739,293.6986694336,78.4422912598
2023-02-13,11.9495620728,298.4024963379,78.4594345093
2023-02-14,12.2081899643,300.6074523926,78.4594345093
2023-02-15,12.4811849594,302.9104309082,78.4765472412
2023-02-16,11.7675647736,297.2265014648,78.5194625854
2023-02-17,11.5137252808,295.1294250488,78.5279998779
2023-02-21,10.7043170929,288.1422119141,78.5279998779
2023-02-22,10.7138957977,288.3577880859,78.5537033081
2023-02-23,10.9821023941,290.8763122559,78.5794143677
2023-02-24,10.4265317917,286.0058288574,78.5879821777
2023-02-27,10.6516313553,288.0539550781,78.5965652466
2023-02-28,10.5989503860,287.6815795898,78.6051559448
2023-03-01,10.3403224945,285.3688659668,78.6094284058
2023-03-02,10.5893735886,287.7305908203,78.6352081299
2023-03-03,11.2359409332,293.6790161133,78.6524200439
2023-03-06,11.2838344574,294.0122375488,78.6610183716
2023-03-07,10.8623685837,290.4058532715,78.6610183716
2023-03-08,11.0108394623,291.8562927246,78.6781997681
2023-03-09,10.4313220978,286.7996215820,78.6953811646
2023-03-10,10.0002737045,282.7719116211,78.7125778198
2023-03-13,10.2157974243,284.8691406250,78.7297592163
2023-03-14,10.9102630615,291.4153137207,78.7383880615
2023-03-15,11.0683107376,292.9441223145,78.7813262939
2023-03-16,11.9447736740,300.6662597656,78.8157196045
2023-03-17,11.7675647736,299.2452697754,78.8328933716
2023-03-20,11.8920898438,300.3073120117,78.8414840698
2023-03-21,12.3949766159,304.5963439941,78.8414840698
2023-03-22,11.8891572952,300.4544982910,78.8586807251
2023-03-23,12.3130817413,304.0172729492,78.8930587769
2023-03-24,12.4383335114,305.1362304688,78.9102478027
2023-03-27,12.1830158234,303.0456542969,78.9016799927
2023-03-28,11.9806861877,301.4360046387,78.9188537598
2023-03-29,12.6358423233,306.9324035645,78.9188537598
2023-03-30,12.9778738022,309.8375549316,78.9360198975
2023-03-31,13.6137590408,314.9903869629,78.9188537598
2023-04-03,13.5174131393,314.2248229980,78.9378204346
2023-04-04,13.3825273514,313.1648559570,78.9464569092
2023-04-05,12.9537858963,310.0732116699,78.9895858765
2023-04-06,13.2139205933,312.1637268066,78.9982452393
2023-04-10,13.1850185394,311.9870300293,79.0068664551
2023-04-11,12.9296998978,309.9847412109,79.0155029297
2023-04-12,12.5876703262,307.2463989258,79.0327682495
2023-04-13,13.3102684021,313.2629089355,79.0759124756
2023-04-14,13.2331914902,312.6740417480,79.0759124756
2023-04-17,13.2476444244,312.9390563965,79.0931777954
2023-04-18,13.2572774887,312.9587097168,79.1018066406
2023-04-19,13.2283725739,312.8114929199,79.1104125977
2023-04-20,12.9200658798,310.4264831543,79.1708602905
2023-04-21,12.9441499710,310.7503356934,79.1622009277
2023-04-24,12.8670749664,310.1026000977,79.1708602905
2023-04-25,12.1396598816,304.2528991699,79.1622009277
2023-04-26,12.3419866562,306.0980529785,79.1794738770
2023-04-27,13.3391733170,314.4212036133,79.2053527832
2023-04-28,13.6089420319,316.5902404785,79.2053527832
2023-05-01,13.5704030991,316.2270507812,79.2079772949
2023-05-02,13.2091054916,313.4690551758,79.1906204224
2023-05-03,12.9489679337,311.4177856445,79.1992797852
2023-05-04,12.8044471741,310.3185119629,79.2252731323
2023-05-05,13.5896739960,316.9141540527,79.2426147461
2023-05-08,13.7004718781,317.6993408203,79.2512969971
2023-05-09,13.4355192184,315.6872863770,79.2599487305
2023-05-10,13.8690786362,319.1224975586,79.2685928345
2023-05-11,13.9846944809,320.1629028320,79.3205947876
2023-05-12,13.8401737213,319.0145263672,79.3379058838
2023-05-15,14.0521373749,320.7419738770,79.3465652466
2023-05-16,14.1051273346,321.1051025391,79.3379058838
2023-05-17,14.6109447479,324.9917907715,79.3552093506
2023-05-18,15.3961696625,331.0279846191,79.3985748291
2023-05-19,15.2901887894,330.2820129395,79.3985748291
2023-05-22,15.4491605759,331.3912353516,79.4072189331
2023-05-23,14.8518114090,327.1903381348,79.4072189331
2023-05-24,14.6109447479,325.5119628906,79.4072189331
2023-05-25,15.6659383774,333.4326782227,79.4592056274
2023-05-26,16.8510017395,341.9519653320,79.4765167236
2023-05-30,17.0870513916,343.5027770996,79.4851684570
2023-05-31,16.7402057648,341.5495605469,79.5025024414
2023-06-01,17.3471832275,345.4951782227,79.5468597412
2023-06-02,17.7373886108,348.0863037109,79.5555801392
2023-06-05,17.7759284973,348.3316650391,79.5555801392
2023-06-06,17.7566585541,348.2727966309,79.5729751587
2023-06-07,16.8510017395,342.3641662598,79.5816574097
2023-06-08,17.4290771484,346.6140747070,79.6251602173
2023-06-09,17.6410465240,347.9390869141,79.6338653564
2023-06-12,18.5418815613,353.8182373047,79.6425552368
2023-06-13,18.9561748505,356.5370178223,79.6599731445
2023-06-14,19.3608245850,359.1281433105,79.6773452759
2023-06-15,20.0400695801,363.4074401855,79.7121429443
2023-06-16,19.6546878815,361.1205444336,79.7208557129
2023-06-20,19.5583362579,360.6035461426,79.7382354736
2023-06-21,18.7744941711,355.6893920898,79.7382354736
2023-06-22,19.3978958130,359.8861083984,79.7730636597
2023-06-23,18.8228244781,356.3184204102,79.7817153931
2023-06-26,18.0786075592,351.5417785645,79.7904357910
2023-06-27,18.9726352692,357.5863037109,79.8078155518
2023-06-28,19.0886135101,358.2840576172,79.8165359497
2023-06-29,18.9581336975,357.5665893555,79.8426284790
2023-06-30,19.8134994507,363.0803527832,79.8687133789
2023-07-03,19.9488067627,363.9353942871,79.8888168335
2023-07-05,19.9343128204,363.9255371094,79.8975448608
2023-07-06,19.4655532837,361.1539916992,79.9237213135
2023-07-07,19.2674217224,359.9549255371,79.9324874878
2023-07-10,19.2819175720,360.0728759766,79.9499588013
2023-07-11,19.5573711395,361.8518371582,79.9586639404
2023-07-12,20.2822551727,366.4219970703,79.9761505127
2023-07-13,21.2922630310,372.6433410645,80.0111007690
2023-07-14,21.2729282379,372.5647277832,80.0198364258
2023-07-17,21.8625049591,376.0439758301,80.0285339355
2023-07-18,22.3844184875,379.1202697754,80.0285339355
2023-07-19,22.3844184875,379.0318603516,80.0460281372
2023-07-20,20.8138370514,370.2943420410,80.0896682739
2023-07-21,20.6301994324,369.1838378906,80.0896682739
2023-07-24,20.7123565674,369.7735290527,80.0984191895
2023-07-25,21.1279544830,372.2796936035,80.1071319580
2023-07-26,20.9104900360,371.0412902832,80.1158828735
2023-07-27,20.7316837311,370.1567687988,80.1595458984
2023-07-28,21.8528404236,376.8990173340,80.1682968140
2023-07-31,21.8963317871,377.0956115723,80.1770401001
2023-08-01,21.7271919250,376.2209167480,80.1980743408
2023-08-02,20.3064155579,367.9650268555,80.2068328857
2023-08-03,20.1614418030,367.3753051758,80.2419433594
2023-08-04,19.8811550140,365.6553955078,80.2594604492
2023-08-07,20.3740749359,368.7513427734,80.2594604492
2023-08-08,19.8521595001,365.6160583496,80.2770309448
2023-08-09,19.1900939941,361.5963134766,80.2857818604
2023-08-10,19.2770805359,362.2645874023,80.3296508789
2023-08-11,18.8904800415,359.9549255371,80.3384170532
2023-08-14,19.5187129974,363.9944152832,80.3471908569
2023-08-15,18.9194774628,360.1318664551,80.3559799194
2023-08-16,18.2912387848,356.3184204102,80.3735046387
2023-08-17,17.6726760864,352.4263305664,80.4085693359
2023-08-18,17.5905189514,351.9841003418,80.4173736572
2023-08-21,18.4410514832,357.6550598145,80.4261322021
2023-08-22,18.3588981628,357.1440429688,80.4349136353
2023-08-23,19.2239227295,362.7756652832,80.4524383545
2023-08-24,17.9577941895,355.0210876465,80.4787521362
2023-08-25,18.3830604553,357.7730712891,80.4962768555
2023-08-28,18.7938289642,360.4659729004,80.5138549805
2023-08-29,19.9923019409,368.3385314941,80.5050964355
2023-08-30,20.3257465363,370.3927001953,80.5226211548
2023-08-31,20.5093879700,371.5032653809,80.5752487183
2023-09-01,20.4368991852,371.1101379395,80.5884552002
2023-09-05,20.4900531769,371.5819091797,80.6060943604
2023-09-06,19.9488067627,368.3090515137,80.6060943604
2023-09-07,19.5138816833,365.6750183105,80.6501541138
2023-09-08,19.5718708038,366.1860961914,80.6589660645
2023-09-11,20.2387619019,370.5008239746,80.6589660645
2023-09-12,19.5911979675,366.3924560547,80.6854095459
2023-09-13,19.7845058441,367.7881164551,80.6941757202
2023-09-14,20.2484283447,370.7956542969,80.7206344604
2023-09-15,19.2094268799,364.4465026855,80.7382583618
2023-09-18,19.2529239655,364.8263549805,80.7470779419
2023-09-19,19.1369400024,364.0487976074,80.7558593750
2023-09-20,18.3071765900,358.8026733398,80.7646789551
2023-09-21,17.2645168304,352.2278137207,80.8087081909
2023-09-22,17.2790622711,352.2770385742,80.8175430298
2023-09-25,17.5069961548,353.9502868652,80.8263626099
2023-09-26,16.7262134552,348.6352844238,80.8351593018
2023-09-27,16.8280544281,349.4522399902,80.8615875244
2023-09-28,17.2354221344,352.3754577637,80.8880157471
2023-09-29,17.2742137909,352.6314086914,80.8968200684
2023-10-02,17.6864280701,355.5743408203,80.9092559814
2023-10-03,16.7504596710,349.3341369629,80.9269180298
2023-10-04,17.4294013977,354.0881042480,80.9357757568
2023-10-05,17.2451171875,353.0447692871,80.9888458252
2023-10-06,18.1131935120,358.9602355957,80.9888458252
2023-10-09,18.3799209595,360.7908935547,80.9977035522
2023-10-10,18.6805934906,362.7890014648,80.9977035522
2023-10-11,19.0782566071,365.3775634766,81.0153961182
2023-10-12,18.8551788330,364.1079406738,81.0507965088
2023-10-13,18.1422901154,359.5310363770,81.0684890747
2023-10-16,18.7533359528,363.5960388184,81.0773391724
2023-10-17,18.5739059448,362.4050903320,81.0861816406
2023-10-18,17.7882747650,357.6511230469,81.0950622559
2023-10-19,17.3130149841,354.3046569824,81.1304016113
2023-10-20,16.5322284698,349.0191345215,81.1481475830
2023-10-23,16.6777172089,350.0723266602,81.1569671631
2023-10-24,17.1481246948,353.4779052734,81.1658172607
2023-10-25,15.8920831680,344.8262023926,81.1746902466
2023-10-26,14.9658126831,338.2513732910,81.2100601196
2023-10-27,15.1791934967,339.8753662109,81.2366027832
2023-10-30,15.6690025330,343.7042236328,81.2454605103
2023-10-31,15.8969306946,345.3478393555,81.2454605103
2023-11-01,16.7165107727,351.3419799805,81.2703628540
2023-11-02,17.6039905548,357.7200622559,81.2970275879
2023-11-03,18.2247314453,361.9228210449,81.3058776855
2023-11-06,18.4332656860,363.3992309570,81.3147811890
2023-11-07,18.9521713257,366.8343200684,81.3325653076
2023-11-08,18.9861183167,367.0704956055,81.3414459229
2023-11-09,18.5351085663,364.2457275391,81.3859024048
2023-11-10,19.7717494965,372.4347839355,81.3947753906
2023-11-13,19.5923175812,371.2733154297,81.4036331177
2023-11-14,20.8241081238,379.2655029297,81.4125366211
2023-11-15,20.8823070526,379.5510253906,81.4303359985
2023-11-16,20.9162540436,379.8757934570,81.4658737183
2023-11-17,20.9308032990,379.9643249512,81.4836578369
2023-11-20,21.6776371002,384.5904235840,81.4836578369
2023-11-21,21.2848224640,382.3561401367,81.5103225708
2023-11-22,21.5321521759,383.9210815430,81.5458602905
2023-11-24,21.4254608154,383.3797607422,81.5547714233
2023-11-27,21.3624153137,383.0450744629,81.5636444092
2023-11-28,21.5321521759,384.0489807129,81.5814285278
2023-11-29,21.4545593262,383.6750183105,81.5903167725
2023-11-30,21.2751178741,382.7103881836,81.6258544922
2023-12-01,21.4545593262,383.8030090332,81.6428527832
2023-12-04,20.8435077667,380.2399597168,81.6428527832
2023-12-05,20.9938507080,381.1947021484,81.6606903076
2023-12-06,20.6204280853,378.9899597168,81.6696090698
2023-12-07,21.4836521149,384.2852478027,81.7053070068
2023-12-08,21.7406826019,385.9978332520,81.7231750488
2023-12-11,22.2935333252,389.2951354980,81.7410354614
2023-12-12,22.8318367004,392.3955688477,81.7410354614
2023-12-13,23.6368694305,397.3857727051,81.7499771118
2023-12-14,23.5980720520,397.0413208008,81.7856674194
2023-12-15,23.8793430328,398.9605712891,81.8124618530
2023-12-18,24.3788547516,401.4735412598,81.8223190308
2023-12-19,24.7425727844,403.5248413086,81.8223190308
2023-12-20,23.6432151794,397.5286254883,81.8402709961
2023-12-21,24.4274291992,402.1539916992,81.8940887451
2023-12-22,24.5248413086,402.7556152344,81.9030532837
2023-12-26,24.9729652405,405.2211608887,81.9210052490
2023-12-27,25.1044788361,406.0461425781,81.9210052490
2023-12-28,25.0411567688,405.8486938477,81.9748382568
2023-12-29,24.6953258514,404.0923461914,81.9748382568
2024-01-02,23.4435081482,397.2541503906,81.9837799072
2024-01-03,22.6933956146,393.0506896973,82.0106887817
2024-01-04,22.3134708405,391.0278015137,82.0376129150
2024-01-05,22.3962707520,391.4915771484,82.0465774536
2024-01-08,23.7455062866,399.5829467773,82.0555572510
2024-01-09,23.9013729095,400.3723449707,82.0645065308
2024-01-10,24.3738498688,403.0858764648,82.0824508667
2024-01-11,24.4907474518,403.9245605469,82.1273117065
2024-01-12,24.5199718475,404.1318054199,82.1452407837
2024-01-16,24.5053615570,404.0923461914,82.1541976929
2024-01-17,24.0815963745,401.8129882812,82.1721496582
2024-01-18,25.1142215729,407.5163269043,82.2080688477
2024-01-19,26.5657405853,415.5978088379,82.2169799805
2024-01-22,26.6728954315,416.1405334473,82.2259521484
2024-01-23,26.9895038605,417.8673400879,82.2349624634
2024-01-24,27.4327564240,420.1861572266,82.2438812256
2024-01-25,27.5106906891,420.6993103027,82.2887725830
2024-01-26,27.0041179657,418.1929321289,82.2977218628
2024-01-29,27.7980709076,422.4753723145,82.3066940308
2024-01-30,27.2427921295,419.6632080078,82.3156661987
2024-01-31,25.6402740479,411.4436645508,82.3246459961
2024-02-01,26.5462570190,416.2885131836,82.3660659790
2024-02-02,27.8808765411,423.3240356445,82.3840866089
2024-02-05,27.7396202087,422.7714538574,82.3840866089
2024-02-06,27.5788803101,421.9228210449,82.4021224976
2024-02-07,28.4020614624,426.2645568848,82.4111251831
2024-02-08,28.5189590454,427.0539855957,82.4471435547
2024-02-09,29.3567504883,431.2574768066,82.4561843872
2024-02-12,29.0109195709,429.5701293945,82.4741821289
2024-02-13,27.6373310089,422.8701171875,82.4741821289
2024-02-14,28.5140895844,427.4782714844,82.4922027588
2024-02-15,28.7527637482,428.7511291504,82.5372543335
2024-02-16,27.9636821747,424.8633422852,82.5552749634
2024-02-20,27.3158569336,421.6564331055,82.5642929077
2024-02-21,26.9748954773,419.9690856934,82.5733108521
2024-02-22,29.3080406189,432.2639160156,82.6183547974
2024-02-23,29.0401420593,430.9910583496,82.6273498535
2024-02-26,29.0011730194,430.7640686035,82.6273498535
2024-02-27,29.1813964844,431.8002319336,82.6453628540
2024-02-28,28.7089214325,429.5010375977,82.6543884277
2024-02-29,29.4005870819,433.1816101074,82.6904296875
2024-03-01,30.7498188019,439.7039489746,82.7130355835
2024-03-04,30.3845024109,438.1350708008,82.7220764160
2024-03-05,28.7576332092,430.2706909180,82.7220764160
2024-03-06,29.2885570526,432.9744262695,82.7401580811
2024-03-07,30.5939540863,439.5461730957,82.7763519287
2024-03-08,29.2544631958,433.2013244629,82.7853851318
2024-03-11,28.9134998322,431.5929565430,82.7944183350
2024-03-12,30.1409587860,437.7798767090,82.8215789795
2024-03-13,29.4395523071,434.4150695801,82.8215789795
2024-03-14,29.2008838654,433.3197937012,82.8577423096
2024-03-15,28.1341629028,428.1689453125,82.8758316040
2024-03-18,28.9281101227,432.2526245117,82.8848800659
2024-03-19,29.1278209686,433.3295288086,82.9029846191
2024-03-20,30.1617279053,438.4673767090,82.9120101929
2024-03-21,30.5528030396,440.5422973633,82.9391555786
2024-03-22,30.6163520813,441.0462646484,82.9481887817
2024-03-25,30.3034934998,439.4455871582,82.9662551880
2024-03-26,30.0199623108,438.0227661133,82.9753189087
2024-03-27,30.2839374542,439.5147094727,83.0296096802
2024-03-28,30.0932865143,438.7045288086,83.0296096802
2024-04-01,30.2790470123,439.6333312988,83.0522918701
2024-04-02,29.4675617218,435.8392028809,83.0704650879
2024-04-03,29.6631031036,436.8173828125,83.0704650879
2024-04-04,28.2650070190,430.1381225586,83.1068038940
2024-04-05,29.2622489929,435.2068176270,83.1249923706
2024-04-08,29.2818050385,435.3352966309,83.1340637207
2024-04-09,29.5848884583,436.9458312988,83.1431732178
2024-04-10,28.8076248169,433.1319580078,83.1613082886
2024-04-11,30.1617279053,440.0483093262,83.1885757446
2024-04-12,28.7049655914,433.0331115723,83.1976776123
2024-04-15,27.2628765106,425.9092712402,83.2158355713
2024-04-16,27.2677650452,425.9488220215,83.2248992920
2024-04-17,26.2558517456,420.7515869141,83.2340011597
2024-04-18,25.7865657806,418.3506774902,83.2794113159
2024-04-19,24.1880416870,409.6953430176,83.2884902954
2024-04-22,24.8919754028,413.8155517578,83.3066864014
2024-04-23,26.0016555786,419.9908752441,83.3157577515
2024-04-24,26.2558517456,421.4136352539,83.3157577515
2024-04-25,25.8354473114,419.3782958984,83.3611907959
2024-04-26,27.0233421326,425.8500671387,83.3611907959
2024-04-29,27.3459777832,427.5790710449,83.3793487549
2024-04-30,25.7816753387,419.5166015625,83.3884429932
2024-05-01,25.2243900299,416.4832458496,83.4048461914
2024-05-02,26.1580848694,421.7989501953,83.4504623413
2024-05-03,27.7175025940,430.2764587402,83.4595947266
2024-05-06,28.6267528534,434.9894714355,83.4595947266
2024-05-07,28.6267528534,435.0586547852,83.4687347412
2024-05-08,28.5729808807,434.8017578125,83.4869689941
2024-05-09,28.7294082642,435.7502441406,83.5325851440
2024-05-10,28.9249439240,436.7778320312,83.5325851440
2024-05-13,29.1155986786,437.7856750488,83.5508499146
2024-05-14,29.6582145691,440.6015930176,83.5599594116
2024-05-15,31.0269832611,447.4883117676,83.5690841675
2024-05-16,30.8363323212,446.5793457031,83.6055831909
2024-05-17,30.7678947449,446.3619384766,83.6147232056
2024-05-20,31.4033908844,449.4743347168,83.6329193115
2024-05-21,31.5647106171,450.3536071777,83.6420516968
2024-05-22,31.5451545715,450.2647399902,83.6603240967
2024-05-23,31.0758628845,448.2392883301,83.7150573730
2024-05-24,31.9460067749,452.4780578613,83.7241744995
2024-05-28,32.2930870056,454.1873168945,83.7150573730
2024-05-29,31.6184806824,450.9859924316,83.7333221436
2024-05-30,30.6016826630,446.1544189453,83.7515335083
2024-05-31,30.5674648285,445.3245239258,83.7697830200
2024-06-03,30.8656597137,447.7156066895,83.7835464478
2024-06-04,31.0954189301,448.9407653809,83.8018646240
2024-06-05,32.9725837708,457.9912719727,83.8110275269
2024-06-06,32.9334793091,457.8332519531,83.8201980591
2024-06-07,32.8112678528,457.4281311035,83.8568496704
2024-06-10,33.1583480835,459.2757568359,83.8751831055
2024-06-11,33.8427352905,462.4276733398,83.8843383789
2024-06-12,35.1772689819,468.4844055176,83.9026718140
2024-06-13,35.7394447327,471.0237121582,83.9118423462
2024-06-14,36.2576141357,473.4641723633,83.9576416016
2024-06-17,37.5726165771,479.2640380859,83.9668197632
2024-06-18,37.5921669006,479.4122924805,83.9851531982
2024-06-20,36.7073593140,475.7169799805,84.0034484863
2024-06-21,36.3700485229,474.4423828125,84.0309524536
2024-06-24,35.1381645203,469.0409851074,84.0492858887
2024-06-25,36.3113899231,474.4047851562,84.0492858887
2024-06-26,36.5385894775,475.3844604492,84.0584335327
2024-06-27,36.8035850525,476.6115417480,84.0767745972
2024-06-28,36.2245407104,474.1375427246,84.1042709351
2024-07-01,36.8182983398,476.9183959961,84.1337051392
2024-07-02,37.9469451904,481.9259033203,84.1429290771
2024-07-03,38.8793029785,485.9437255859,84.1705245972
2024-07-05,40.0570220947,491.0106201172,84.1981353760
2024-07-08,40.3220024109,492.1783752441,84.2165451050
2024-07-09,40.4103279114,492.6038513184,84.2165451050
2024-07-10,41.6763763428,497.7399902344,84.2349548340
2024-07-11,38.9381866455,486.8245239258,84.2441558838
2024-07-12,39.5712089539,489.6845397949,84.2809753418
